,Name,Number,Year,Position,Height,Weight,Hometown,High School,PPG,RPG,APG
0,Jessie Govan,15,JR,C,6-10,270,"Queens Village, NY",Wings Academy, 17.9 Pts,10.0 Reb,2.0 Ast
1,Marcus Derrickson,24,JR,F,6-7,250,"Bowie, MD",Brewster Academy (NH), 15.9 Pts,8.1 Reb,1.6 Ast
2,Jamorko Pickett,1,FR,F,6-7,190,"Washington, DC",, 9.6 Pts,3.7 Reb,1.8 Ast
3,Jahvon Blair,0,FR,G,6-3,189,Canada,, 9.0 Pts,2.2 Reb,1.7 Ast
4,Kaleb Johnson,32,JR,G,6-6,205,"South Hill, VA",Carlisle School, 7.9 Pts,4.2 Reb,2.0 Ast
5,Jagan Mosely,4,SO,G,6-3,205,"Morganville, NJ",St. Anthony High Schoool, 6.6 Pts,2.8 Reb,2.9 Ast
6,Jonathan Mulmore,2,SR,G,6-4,185,"New Orleans, LA",Redemption Christian Academy, 5.6 Pts,2.1 Reb,3.4 Ast
7,Trey Dickerson,13,SR,G,6-0,170,"Queens, NY",God's Academy (TX), 4.4 Pts,1.2 Reb,2.1 Ast
8,Antwan Walker,5,FR,F,6-9,230,"Washington, DC",, 2.7 Pts,1.9 Reb,0.3 Ast
9,Chris Sodom,12,FR,C,7-3,220,Nigeria,, 0.7 Pts,1.3 Reb,0.0 Ast
10,Ra'Mond Hines,10,,G,6-4,175,"Washington, DC",Gonzaga College High School, 0.3 Pts,0.2 Reb,0.2 Ast
11,George Muresan,20,SO,F,6-9,210,"Potomac, MD",St. Andrew's Episcopal School, 0.3 Pts,0.0 Reb,0.0 Ast
12,Greg Malinowski,11,,G,6-5,215,"Chantilly, VA",Episcopal HS,,,
13,Trey Mourning,33,,F,6-9,230,"Miami, FL",Ransom Everglades HS,,,
